Rk,Player,Link,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Salary,Signed Using
228,De'Andre Hunter,huntede01,SF,22,ATL,63,62,32,4.4,10.8,0.41,1.7,4.8,0.355,2.7,6,0.454,0.489,1.7,2.3,0.764,0.7,3.8,4.5,1.8,0.7,0.3,1.6,2.9,12.3,2020,7068360,1st Round Pick
229,Chandler Hutchison,hutchch01,SF,23,CHI,28,10,18.8,2.9,6.3,0.457,0.4,1.4,0.316,2.4,4.9,0.496,0.491,1.6,2.8,0.59,0.6,3.2,3.9,0.9,1,0.3,1,1.7,7.8,2020,2332320,1st Round Pick
230,Serge Ibaka,ibakase01,C,30,TOR,50,27,27.5,6.5,12.5,0.518,1.3,3.3,0.398,5.1,9.1,0.562,0.571,1.8,2.4,0.748,2.1,6.2,8.3,1.5,0.5,0.8,2,2.8,16,2020,23271604,Cap space
231,Andre Iguodala,iguodan01,SG,36,MIA,14,0,18.5,1.8,3.6,0.49,0.6,1.7,0.375,1.1,1.9,0.593,0.578,0.1,0.6,0.25,0.7,3.1,3.8,2,0.6,1.1,1.2,2,4.4,2020,17185185,Bird Rights
232,Ersan Ilyasova,ilyaser01,PF,32,MIL,56,8,16,2.4,5.2,0.472,0.8,2.2,0.371,1.6,3,0.548,0.552,1.1,1.3,0.827,1.1,3.9,4.9,0.8,0.4,0.3,0.6,1.6,6.8,2020,7000000,MLE
233,Joe Ingles,inglejo01,SF,32,UTA,64,37,29.9,3.4,7.7,0.441,1.9,4.8,0.397,1.5,2.9,0.516,0.566,1,1.3,0.774,0.4,3.6,4,5.2,0.9,0.1,1.9,2.1,9.8,2020,11954546,Bird Rights
234,Brandon Ingram,ingrabr01,PF,22,NOP,56,56,34.3,8.4,18,0.466,2.4,6.3,0.387,5.9,11.6,0.509,0.534,5.1,5.9,0.858,0.9,5.4,6.3,4.3,1,0.7,3.1,2.9,24.3,2020,7265485,1st Round pick
235,Kyrie Irving,irvinky01,PG,27,BRK,20,20,32.9,10,20.8,0.478,2.8,7.1,0.394,7.2,13.7,0.522,0.546,4.7,5.1,0.922,1.1,4.1,5.2,6.4,1.4,0.5,2.6,2.7,27.4,2020,31742000,Cap space
236,Jonathan Isaac,isaacjo01,SF,22,ORL,32,32,29.7,4.7,10.1,0.463,0.9,2.8,0.33,3.7,7.2,0.515,0.509,1.8,2.3,0.767,1.8,5.2,6.9,1.4,1.6,2.4,1.5,2.5,12,2020,5806440,1st Round Pick
237,Wesley Iwundu,iwundwe01,SF,25,ORL,45,18,18,1.7,4.3,0.397,0.5,1.5,0.313,1.2,2.8,0.441,0.451,1.4,1.7,0.816,0.5,2,2.5,1,0.6,0.2,0.4,1.4,5.3,2020,1618520,Cap Space
238,Frank Jackson,jacksfr01,PG,21,NOP,51,1,12.9,1.9,5,0.385,0.8,2.4,0.325,1.2,2.7,0.438,0.461,0.9,1.3,0.75,0.4,1,1.4,0.8,0.3,0.1,0.8,1.3,5.6,2020,1618520,MLE
239,Jaren Jackson Jr.,jacksja02,C,20,MEM,54,54,28,6.1,13,0.468,2.5,6.3,0.397,3.6,6.7,0.535,0.564,2.3,3.1,0.741,1,3.7,4.7,1.4,0.7,1.6,1.7,4.1,16.9,2020,6927480,1st Round Pick
240,Josh Jackson,jacksjo02,SG,22,MEM,18,0,19.8,3.8,8.6,0.439,1.3,4,0.319,2.5,4.6,0.542,0.513,1.6,2.4,0.659,0.6,2.6,3.2,1.7,1,0.5,1.4,2.2,10.4,2020,7059480,1st Round Pick
241,Justin Jackson,jacksju01,PF,24,DAL,58,2,16,2.1,5.4,0.399,0.8,2.6,0.298,1.4,2.8,0.494,0.471,0.6,0.8,0.818,0.5,2,2.4,0.8,0.2,0.2,0.2,1,5.7,2020,3280920,1st Round Pick
242,Reggie Jackson,jacksre01,PG,29,DET,14,10,27.2,5.4,14.1,0.384,2.2,5.9,0.378,3.2,8.3,0.388,0.462,1.9,2.4,0.788,0.8,2.1,2.9,5.1,0.6,0.1,1.6,1.5,14.9,2020,17286956,
242,Reggie Jackson,jacksre01,PG,29,LAC,9,1,19.4,3.4,6.6,0.525,1.6,3.4,0.452,1.9,3.1,0.607,0.644,1,1.1,0.9,0.4,2.4,2.9,3.2,0.2,0.4,1.9,2.1,9.4,2020,734025,Minimum Salary
243,Justin James,jamesju01,SG,23,SAC,34,0,6.4,1,2.3,0.423,0.3,0.8,0.346,0.7,1.5,0.462,0.481,0.3,0.6,0.476,0.2,0.7,0.9,0.5,0.2,0.3,0.2,0.5,2.5,2020,898310,Minimum Salary
244,LeBron James,jamesle01,PG,35,LAL,60,60,34.9,9.8,19.6,0.498,2.2,6.4,0.349,7.6,13.3,0.57,0.555,4,5.7,0.697,1,6.9,7.9,10.6,1.2,0.5,4,1.8,25.7,2020,37436858,Cap Space
247,Ty Jerome,jeromty01,PG,22,PHO,28,0,11.3,1.3,3.8,0.349,0.5,1.7,0.277,0.9,2.1,0.407,0.41,0.4,0.5,0.786,0.2,1.3,1.5,1.5,0.5,0.1,0.6,1,3.5,2020,2193480,1st Round Pick
248,Alize Johnson,johnsal02,SF,23,IND,13,0,4.2,0.5,1.2,0.467,0,0,,0.5,1.2,0.467,0.467,0.3,0.5,0.667,0.5,0.8,1.4,0.2,0,0,0.2,0.5,1.4,2020,1416852,Minimum Salary
250,Cameron Johnson,johnsca02,PF,23,PHO,49,1,20.3,2.8,6.6,0.418,1.9,4.7,0.397,0.9,2,0.469,0.558,0.7,0.9,0.761,0.8,2.1,2.9,1.1,0.6,0.3,0.6,1.5,8.1,2020,4033440,1st Round Pick
251,James Johnson,johnsja01,PF,32,MIA,18,0,15.6,2.2,4.8,0.448,0.9,2.5,0.356,1.3,2.3,0.548,0.54,0.4,0.8,0.571,0.4,2.4,2.9,1.2,0.3,0.7,0.8,1.9,5.7,2020,15349400,Cap space
251,James Johnson,johnsja01,PF,32,MIN,14,1,24.1,4.6,9.1,0.5,1.2,3.3,0.37,3.4,5.9,0.573,0.566,1.6,2.4,0.676,1.2,3.5,4.7,3.8,1.4,1.4,2.4,3.3,12,2020,15349400,Cap space
252,Keldon Johnson,johnske04,SF,20,SAS,9,0,10.2,1.8,3.4,0.516,0.2,0.6,0.4,1.6,2.9,0.538,0.548,0.8,1.1,0.7,0.6,1.3,1.9,0.7,0.6,0.1,0.3,1,4.6,2020,1950600,1st Round Pick
253,Stanley Johnson,johnsst04,PF,23,TOR,20,0,4.8,0.4,1.6,0.258,0.1,0.7,0.154,0.3,0.9,0.333,0.29,0.3,0.3,0.833,0.2,1,1.1,0.4,0.2,0.1,0.4,0.5,1.2,2020,3623000,Bi-annual Exception
254,Tyler Johnson,johnsty01,SG,27,PHO,31,3,16.6,2.1,5.5,0.38,0.8,2.7,0.289,1.3,2.8,0.466,0.45,0.8,1,0.75,0.3,1.4,1.7,1.6,0.4,0.3,0.8,1.4,5.7,2020,19245370,
255,Nikola Jokic,jokicni01,C,24,DEN,65,65,32.3,7.9,14.9,0.528,1.1,3.5,0.314,6.8,11.4,0.594,0.565,3.4,4.1,0.813,2.4,7.8,10.2,6.9,1.2,0.7,3.1,3.1,20.2,2020,26573595,Bird Rights
256,Damian Jones,jonesda03,C,24,ATL,55,27,16.1,2.2,3.2,0.68,0,0.2,0.222,2.2,3.1,0.704,0.685,1.1,1.5,0.738,1.3,2.4,3.7,0.6,0.5,0.7,0.5,2.7,5.6,2020,2305057,1st Round pick
257,Derrick Jones Jr.,jonesde02,SF,22,MIA,51,15,24.5,3.3,6.3,0.514,0.7,2.5,0.27,2.6,3.9,0.67,0.567,1.7,2.2,0.779,1.1,3.1,4.2,1.1,1.1,0.7,0.5,2.2,8.9,2020,1645357,Minimum Salary
258,Tyus Jones,jonesty01,PG,23,MEM,65,6,19,3,6.6,0.459,0.7,1.9,0.379,2.3,4.7,0.492,0.514,0.7,0.9,0.741,0.1,1.4,1.6,4.4,0.9,0.1,0.8,0.7,7.4,2020,8408000,MLE
259,DeAndre Jordan,jordade01,C,31,BRK,56,6,22,3.4,5.1,0.666,0,0,,3.4,5.1,0.666,0.666,1.5,2.2,0.68,2.5,7.5,10,1.9,0.3,0.9,1.3,2,8.3,2020,9881598,Cap space
260,Cory Joseph,josepco01,PG,28,SAC,64,22,24,2.4,5.8,0.42,0.7,2.1,0.351,1.7,3.7,0.46,0.484,0.8,0.9,0.828,0.6,2,2.5,3.4,0.7,0.3,1,1.9,6.3,2020,12000000,Cap Space
261,Mfiondu Kabengele,kabenmf01,C,22,LAC,12,0,5.3,1.2,2.7,0.438,0.8,1.7,0.45,0.4,1,0.417,0.578,0.4,0.4,1,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,3.5,2020,1977000,1st Round Pick
262,Frank Kaminsky,kaminfr01,C,26,PHO,32,13,22.4,4,8.7,0.455,1.2,3.5,0.348,2.8,5.2,0.527,0.525,1.8,2.8,0.67,0.9,4,4.9,2.2,0.4,0.3,1,2.2,11,2020,4767000,Room Exception
263,Enes Kanter,kanteen01,C,27,BOS,51,6,17.5,3.5,6.1,0.566,0,0.1,0.143,3.4,6,0.576,0.568,1.2,1.7,0.708,2.8,5,7.7,1,0.4,0.7,1,1.7,8.2,2020,4767000,Room Exception
264,Luke Kennard,kennalu01,SG,23,DET,28,25,32.9,5.4,12.2,0.442,2.6,6.5,0.399,2.8,5.7,0.491,0.548,2.4,2.7,0.893,0.3,3.2,3.5,4.1,0.4,0.2,1.5,2.3,15.8,2020,3827160,1st Round Pick
266,Michael Kidd-Gilchrist,kiddgmi01,PF,26,CHO,12,0,13.3,1.5,4.4,0.34,0.4,1.4,0.294,1.1,3,0.361,0.387,0.6,0.8,0.778,0.8,2.2,2.9,0.8,0,0.3,0.6,1.5,4,2020,13000000,
268,Maxi Kleber,klebima01,C,28,DAL,66,21,25.7,3.2,7.1,0.459,1.6,4.3,0.374,1.6,2.7,0.594,0.574,1,1.2,0.863,1.5,3.9,5.4,1.2,0.3,1.2,0.7,2.3,9.2,2020,8000000,Early Bird Rights
269,Brandon Knight,knighbr03,PG,28,CLE,16,0,15.1,1.8,5.4,0.326,1.2,4,0.297,0.6,1.4,0.409,0.436,0.3,0.8,0.308,0.2,1.1,1.3,1.9,0.3,0.1,1,1.3,4.9,2020,15643750,Bird Rights
269,Brandon Knight,knighbr03,PG,28,DET,9,3,24.6,3.4,9,0.383,2.9,7.4,0.388,0.6,1.6,0.357,0.543,1.8,2.3,0.762,0.1,2.2,2.3,4.2,0.6,0.1,2.4,2.2,11.6,2020,15643750,Bird Rights
270,Kevin Knox,knoxke01,SF,20,NYK,65,4,17.9,2.2,6.2,0.359,1,3.1,0.327,1.2,3.1,0.391,0.44,1,1.6,0.653,0.4,2.4,2.8,0.9,0.4,0.4,0.7,1.6,6.4,2020,4380120,1st Round Pick
272,Furkan Korkmaz,korkmfu01,SG,22,PHI,64,12,21.8,3.5,8,0.432,2,5,0.397,1.5,3.1,0.487,0.554,0.8,1.1,0.736,0.3,2.1,2.3,1.1,0.6,0.2,0.8,1.4,9.7,2020,1620564,Minimum Salary
273,Luke Kornet,kornelu01,C,24,CHI,36,14,15.5,2.3,5.2,0.439,0.9,3,0.287,1.4,2.2,0.646,0.521,0.6,0.8,0.714,0.6,1.7,2.3,0.9,0.3,0.7,0.4,1.5,6,2020,2195122,Room Exception
274,Kyle Korver,korveky01,SF,38,MIL,50,0,16.7,2.2,5.2,0.429,1.7,4.1,0.415,0.5,1,0.481,0.595,0.6,0.7,0.824,0.3,1.8,2.1,1.2,0.4,0.2,0.8,1.4,6.7,2020,2564753,Minimum Salary
275,Rodions Kurucs,kurucro01,PF,21,BRK,39,4,12.8,1.5,3.4,0.448,0.6,1.7,0.385,0.9,1.8,0.507,0.541,0.4,0.7,0.607,0.5,2,2.5,0.8,0.4,0.1,0.9,1.7,4.2,2020,1699236,Cap space
276,Kyle Kuzma,kuzmaky01,PF,24,LAL,54,7,24.6,4.7,10.9,0.432,1.3,4.4,0.297,3.4,6.5,0.523,0.491,1.8,2.4,0.738,0.9,3.6,4.5,1.3,0.4,0.4,1.6,2,12.5,2020,1974600,1st Round Pick
277,Skal Labissiere,labissk01,C,23,POR,33,1,17.2,2.5,4.5,0.551,0.1,0.4,0.231,2.4,4.1,0.582,0.561,0.8,1,0.758,2,3.2,5.1,1.3,0.2,0.9,0.9,2.7,5.8,2020,2338847,1st Round pick
278,Jeremy Lamb,lambje01,SG,27,IND,46,42,28.1,4.7,10.4,0.451,1.2,3.4,0.335,3.5,7,0.508,0.506,2,2.4,0.836,0.5,3.8,4.3,2.1,1.2,0.5,1.1,2.3,12.5,2020,10500000,Cap Space
279,Romeo Langford,langfro01,SG,20,BOS,27,1,11,0.9,2.4,0.375,0.2,0.9,0.217,0.7,1.5,0.463,0.414,0.6,0.9,0.696,0.5,0.7,1.2,0.2,0.3,0.2,0.3,1.1,2.6,2020,3458400,1st Round Pick
280,Zach LaVine,lavinza01,SG,24,CHI,60,60,34.8,9,20,0.45,3.1,8.1,0.38,5.9,11.9,0.497,0.526,4.5,5.6,0.802,0.7,4.1,4.8,4.2,1.5,0.5,3.4,2.2,25.5,2020,19500000,Cap space
282,Jake Layman,laymaja01,PF,25,MIN,23,2,22,3.5,7.8,0.453,1,3.1,0.333,2.5,4.7,0.533,0.52,1,1.4,0.75,0.7,1.7,2.5,0.7,0.7,0.4,1,2,9.1,2020,3581986,Sign and Trade
283,T.J. Leaf,leaftj01,PF,22,IND,25,1,7.7,1.2,2.8,0.435,0.2,0.6,0.357,1,2.2,0.455,0.471,0.3,0.5,0.583,0.8,1.7,2.6,0.2,0.3,0.1,0.3,0.7,2.9,2020,2813280,1st Round Pick
285,Courtney Lee,leeco01,SG,34,DAL,24,9,14.4,1.7,3.4,0.488,0.9,2,0.447,0.8,1.5,0.543,0.616,0.3,0.3,0.857,0.3,1,1.3,0.5,0.8,0.3,0.5,1.4,4.5,2020,12759670,Cap Space
286,Damion Lee,leeda03,SG,27,GSW,49,36,29,4.3,10.4,0.417,1.7,4.9,0.356,2.6,5.6,0.471,0.5,2.2,2.6,0.873,0.7,4.2,4.9,2.7,1,0.1,1.4,2.4,12.7,2020,842327,MLE
287,Alex Len,lenal01,C,26,ATL,40,9,18.6,3.6,6.5,0.546,0.4,1.4,0.25,3.2,5.1,0.627,0.573,1.3,2,0.63,1.7,4,5.8,1.1,0.5,0.8,1,2.3,8.7,2020,4160000,Room Exception
287,Alex Len,lenal01,C,26,SAC,9,0,16.7,2.9,4.7,0.619,0,0,,2.9,4.7,0.619,0.619,0.8,1.1,0.7,2.9,4.2,7.1,0.6,0.2,1.4,1.2,2.3,6.6,2020,4160000,Room Exception
288,Kawhi Leonard,leonaka01,SF,28,LAC,51,51,32.2,9.3,19.9,0.469,2.1,5.7,0.366,7.2,14.2,0.51,0.521,6.1,6.9,0.889,1,6.3,7.3,5,1.8,0.6,2.7,1.9,26.9,2020,32742000,Cap Space
289,Meyers Leonard,leoname01,C,27,MIA,49,49,20.1,2.4,4.6,0.52,1,2.4,0.429,1.3,2.1,0.625,0.635,0.3,0.5,0.654,0.6,4.5,5.1,1.1,0.3,0.3,0.7,2.1,6.1,2020,11286515,Cap Space
290,Caris LeVert,leverca01,SG,25,BRK,39,25,29,6.5,15.6,0.414,1.8,4.8,0.381,4.6,10.8,0.429,0.473,3,4.1,0.72,1,3.1,4.1,4.1,1.1,0.2,2.5,1.8,17.7,2020,2625718,1st Round pick
291,Damian Lillard,lillada01,PG,29,POR,58,58,36.9,9.2,20,0.457,3.9,9.9,0.394,5.3,10.2,0.518,0.554,6.7,7.6,0.888,0.5,3.8,4.3,7.8,1,0.4,2.9,1.7,28.9,2020,29802321,1st Round Pick
292,Nassir Little,littlna01,PF,19,POR,48,5,11.9,1.4,3.1,0.43,0.3,1.2,0.237,1.1,1.9,0.554,0.477,0.6,0.9,0.636,0.6,1.6,2.3,0.5,0.3,0.3,0.3,1.5,3.6,2020,2105520,1st Round Pick
293,Kevon Looney,looneke01,C,23,GSW,20,4,13.1,1.5,4,0.367,0.1,0.7,0.071,1.4,3.3,0.431,0.373,0.5,0.6,0.75,1.4,1.9,3.3,1,0.6,0.3,0.6,1.7,3.4,2020,4464286,Bird Rights
294,Brook Lopez,lopezbr01,C,31,MIL,61,60,26.6,4,9.4,0.427,1.4,4.7,0.296,2.6,4.7,0.557,0.501,1.6,2,0.81,0.7,3.8,4.5,1.6,0.7,2.4,1,2.4,11,2020,12093024,Cap Space
295,Robin Lopez,lopezro01,C,31,MIL,60,4,14.4,2.3,4.6,0.502,0.6,1.6,0.344,1.7,3,0.588,0.562,0.4,0.7,0.535,0.9,1.6,2.4,0.7,0.2,0.7,0.9,1.3,5.5,2020,4767000,Room Exception
296,Kevin Love,loveke01,PF,31,CLE,56,56,31.8,5.8,13,0.45,2.6,7,0.374,3.2,6,0.537,0.55,3.3,3.9,0.854,1,8.8,9.8,3.2,0.6,0.3,2.5,1.6,17.6,2020,28900000,Bird Rights
297,Kyle Lowry,lowryky01,PG,33,TOR,52,52,36.6,5.9,14.3,0.417,2.9,8.3,0.354,3,5.9,0.505,0.52,4.9,5.7,0.861,0.6,4.3,4.8,7.7,1.3,0.4,3,3.2,19.7,2020,33296296,Bird Rights
298,Timothe Luwawu-Cabarrot,luwawti01,SG,24,BRK,39,0,17.2,2,4.9,0.406,1,2.8,0.358,1,2.1,0.47,0.508,1.3,1.6,0.839,0.6,1.7,2.3,0.6,0.4,0.2,0.8,2.1,6.3,2020,844170,Minimum Salary
299,Trey Lyles,lylestr01,PF,24,SAS,63,53,20.2,2.4,5.4,0.446,1,2.7,0.387,1.4,2.8,0.503,0.541,0.5,0.7,0.733,1.1,4.6,5.7,1.1,0.4,0.4,0.6,1.6,6.4,2020,5500000,MLE
302,Josh Magette,magetjo01,PG,30,ORL,8,0,4.8,0.6,1.9,0.333,0.1,0.5,0.25,0.5,1.4,0.364,0.367,0.1,0.3,0.5,0.1,0.6,0.8,0.6,0.4,0.1,0.6,0.5,1.5,2020,81678,
303,Ian Mahinmi,mahinia01,C,33,WAS,38,35,21.3,2.7,5.5,0.495,0.1,0.7,0.192,2.6,4.8,0.538,0.507,1.8,3,0.619,2.1,3.7,5.7,1.3,0.8,1.2,1.2,3,7.4,2020,15450051,Cap Space
304,Thon Maker,makerth01,C,22,DET,60,14,12.9,1.6,3.2,0.482,0.4,1.1,0.344,1.2,2.2,0.55,0.539,1.2,1.8,0.664,0.9,1.9,2.8,0.7,0.4,0.7,0.8,1.7,4.7,2020,3569643,1st Round pick
305,Terance Mann,mannte01,SG,23,LAC,35,6,7.7,0.6,1.5,0.407,0.1,0.3,0.25,0.5,1.2,0.452,0.435,0.3,0.3,0.75,0.1,0.8,0.9,1.1,0.2,0.1,0.4,1,1.6,2020,1000000,Minimum Salary
306,Boban Marjanovic,marjabo01,C,31,DAL,37,2,9.1,2.6,4.7,0.555,0.1,0.4,0.267,2.5,4.3,0.582,0.566,1,1.3,0.766,1.4,2.7,4.1,0.4,0.2,0.2,0.7,1.3,6.3,2020,3500000,Bi-Annual Exception
307,Lauri Markkanen,markkla01,PF,22,CHI,50,50,29.8,5,11.8,0.425,2.2,6.3,0.344,2.8,5.5,0.518,0.517,2.5,3.1,0.824,1.2,5.1,6.3,1.5,0.8,0.5,1.6,1.9,14.7,2020,5300400,1st Round Pick
308,Caleb Martin,martica02,SF,24,CHO,18,1,17.6,2.1,4.7,0.44,1.1,2.1,0.541,0.9,2.6,0.362,0.56,0.9,1.2,0.81,0.6,1.6,2.1,1.3,0.7,0.4,0.8,1.8,6.2,2020,898310,Minimum Salary
309,Cody Martin,martico01,SF,24,CHO,48,3,18.8,1.9,4.3,0.43,0.4,1.6,0.234,1.5,2.7,0.546,0.473,0.9,1.4,0.646,0.8,2.5,3.3,2,0.8,0.2,0.9,1.6,5,2020,1173310,MLE
314,Wesley Matthews,matthwe02,SG,33,MIL,62,62,24.7,2.6,6.5,0.397,1.6,4.5,0.365,0.9,2,0.468,0.522,0.8,1,0.762,0.3,2.2,2.6,1.5,0.6,0.1,0.7,1.5,7.5,2020,2564753,Minimum Salary
315,Patrick McCaw,mccawpa01,SF,24,TOR,37,12,24.5,1.8,4.4,0.414,0.6,1.9,0.324,1.2,2.5,0.484,0.485,0.4,0.5,0.722,0.5,1.8,2.3,2.1,1.1,0.1,0.8,1.6,4.6,2020,4000000,MLE
316,CJ McCollum,mccolcj01,SG,28,POR,62,62,36,8.9,19.5,0.453,2.8,7.4,0.38,6,12.2,0.497,0.525,2,2.6,0.75,0.7,3.4,4.1,4.3,0.7,0.6,1.9,2.6,22.5,2020,27556959,1st Round Pick
317,T.J. McConnell,mccontj01,PG,27,IND,63,3,18.9,3,5.7,0.517,0.1,0.2,0.333,2.9,5.5,0.524,0.523,0.5,0.6,0.833,0.5,2.1,2.6,5,0.7,0.2,1.4,1.1,6.5,2020,3500000,Cap Space
318,Jalen McDaniels,mcdanja01,PF,22,CHO,16,0,18.3,2.1,4.4,0.471,0.6,1.5,0.375,1.5,2.9,0.522,0.536,0.9,1.1,0.824,0.9,3.1,4.1,0.8,0.5,0.2,0.7,2.3,5.6,2020,898310,Minimum Salary
319,Doug McDermott,mcderdo01,PF,28,IND,62,0,20,3.9,7.9,0.491,1.9,4.3,0.445,2,3.6,0.544,0.611,0.7,0.8,0.827,0.4,2.1,2.5,1.1,0.1,0.1,0.6,1.7,10.4,2020,7333334,Cap Space
320,JaVale McGee,mcgeeja01,C,32,LAL,61,61,16.8,3,4.6,0.64,0,0.1,0.5,2.9,4.5,0.643,0.645,0.8,1.2,0.653,1.8,4,5.8,0.6,0.5,1.5,0.8,2.4,6.8,2020,4000000,Cap Space
321,Rodney McGruder,mcgruro01,SG,28,LAC,50,3,15,1.2,3.1,0.391,0.4,1.6,0.278,0.8,1.5,0.506,0.462,0.3,0.6,0.536,0.5,2,2.6,0.6,0.5,0.2,0.4,1.3,3.2,2020,4629630,Cap Space
322,Alfonzo McKinnie,mckinal01,SF,27,CLE,40,1,14.8,1.8,4.3,0.427,0.4,1.6,0.215,1.5,2.7,0.557,0.468,0.6,0.8,0.71,0.9,1.9,2.8,0.4,0.6,0.2,0.7,1.8,4.6,2020,2253031,MLE
324,Ben McLemore,mclembe01,SG,26,HOU,63,19,22.8,3.3,7.5,0.445,2.4,6.2,0.395,0.9,1.3,0.688,0.609,0.7,1,0.758,0.3,1.9,2.2,0.9,0.6,0.2,0.7,2.1,9.8,2020,2028594,Minimum Salary
325,Jordan McRae,mcraejo01,SG,28,WAS,29,4,22.6,4.6,10.9,0.42,1.4,3.7,0.377,3.2,7.3,0.441,0.483,2.2,2.9,0.771,0.6,3,3.6,2.8,0.7,0.5,1.3,2.1,12.8,2020,1645357,Minimum Salary
326,Nicolo Melli,mellini01,C,29,NOP,52,6,17.1,2.4,5.3,0.442,1.3,3.5,0.361,1.1,1.9,0.592,0.559,0.8,1.2,0.733,0.7,2.3,3,1.3,0.6,0.4,0.8,2,6.8,2020,3902439,Room Exception
327,De'Anthony Melton,meltode01,PG,21,MEM,52,8,19.4,2.8,6.8,0.419,0.7,2.3,0.316,2.1,4.5,0.47,0.472,1.7,2,0.821,0.7,3,3.7,3,1.3,0.3,1.5,1.8,8.1,2020,1416852,Cap Space
328,Chimezie Metu,metuch01,PF,22,SAS,16,0,4.6,1.3,2.2,0.571,0,0.1,0,1.3,2.1,0.588,0.571,0.4,0.5,0.75,0.6,1,1.6,0.4,0.1,0.3,0.3,0.3,2.9,2020,1416852,MLE
329,Khris Middleton,middlkh01,SF,28,MIL,55,52,30.1,7.7,15.5,0.499,2.4,5.8,0.418,5.3,9.7,0.547,0.577,3.2,3.6,0.908,0.7,5.5,6.2,4.1,0.9,0.1,2.1,2.2,21.1,2020,30603448,Bird Rights
331,C.J. Miles,milescj01,SG,32,WAS,10,0,16.1,1.9,5.9,0.322,1.1,3.5,0.314,0.8,2.4,0.333,0.415,1.5,2,0.75,0.4,0.8,1.2,1.2,1,0.4,0.4,1.4,6.4,2020,8730158,
333,Patty Mills,millspa02,PG,31,SAS,63,1,22.7,3.9,9.1,0.429,2.3,6.2,0.38,1.6,3,0.529,0.557,1.5,1.7,0.861,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,11.7,2020,12428571,Bird Rights
334,Paul Millsap,millspa01,PF,34,DEN,44,41,24.4,4.3,8.8,0.486,1.1,2.5,0.44,3.2,6.3,0.504,0.548,2.4,2.9,0.833,2,3.9,5.9,1.6,0.9,0.6,1.4,2.9,12,2020,30500000,Cap space
335,Shake Milton,miltosh01,SG,23,PHI,32,16,19.1,3.4,6.8,0.498,1.5,3.3,0.453,1.9,3.5,0.541,0.608,1.2,1.6,0.765,0.3,1.8,2.1,2.2,0.6,0.2,1.2,2.2,9.5,2020,1445697,Cap Space
336,Donovan Mitchell,mitchdo01,SG,23,UTA,63,63,34.4,8.9,19.6,0.453,2.5,6.8,0.364,6.4,12.8,0.501,0.517,4,4.6,0.859,0.7,3.7,4.4,4.2,1,0.2,2.7,2.4,24.2,2020,3635760,1st Round Pick
339,Malik Monk,monkma01,SG,21,CHO,55,1,21.3,3.9,8.9,0.434,1.1,3.7,0.284,2.8,5.2,0.542,0.494,1.5,1.8,0.82,0.5,2.4,2.9,2.1,0.5,0.3,1.4,1.3,10.3,2020,4028400,1st Round Pick
341,E'Twaun Moore,mooreet01,SG,30,NOP,51,5,18.8,3.4,8,0.424,1.2,3.1,0.375,2.2,4.9,0.456,0.498,0.6,0.8,0.674,0.6,1.8,2.4,1.4,0.5,0.2,0.7,1.5,8.6,2020,8664928,Cap Space
342,Ja Morant,moranja01,PG,20,MEM,59,59,30,6.7,13.6,0.491,0.9,2.4,0.367,5.8,11.2,0.517,0.523,3.5,4.5,0.77,0.7,2.8,3.5,6.9,0.9,0.3,3.2,1.5,17.6,2020,8730240,1st Round Pick
344,Marcus Morris,morrima03,SF,30,NYK,43,43,32.3,6.5,14.8,0.442,2.7,6.1,0.439,3.8,8.7,0.444,0.533,3.8,4.6,0.823,1.1,4.3,5.4,1.4,0.8,0.4,1.7,3,19.6,2020,15000000,Cap Space
344,Marcus Morris,morrima03,PF,30,LAC,12,12,28.3,3.7,9.5,0.386,1.4,5,0.283,2.3,4.5,0.5,0.461,0.8,0.9,0.818,0.6,3.4,4,1.5,0.7,0.8,1.3,2.8,9.5,2020,15000000,Cap Space
345,Markieff Morris,morrima02,PF,30,DET,44,16,22.5,4,8.8,0.45,1.7,4.3,0.397,2.3,4.5,0.5,0.546,1.4,1.8,0.772,0.5,3.4,3.9,1.6,0.6,0.3,1.6,2.4,11,2020,2241808,
345,Markieff Morris,morrima02,PF,30,LAL,8,0,14.8,1.8,4.5,0.389,0.8,2.6,0.286,1,1.9,0.533,0.472,0.5,0.5,1,1.3,2,3.3,0.6,0.3,0.5,0.6,2,4.8,2020,1750000,DPE
346,Monte Morris,morrimo01,PG,24,DEN,65,8,21.6,3.4,7.4,0.459,0.8,2.2,0.375,2.6,5.2,0.494,0.514,0.8,1,0.823,0.3,1.4,1.7,3.5,0.8,0.2,0.7,1,8.4,2020,1588231,Minimum Salary
348,Emmanuel Mudiay,mudiaem01,PG,23,UTA,48,1,15.7,2.8,6,0.471,0.6,1.6,0.355,2.3,4.4,0.512,0.517,1.1,1.4,0.754,0.4,2,2.4,2.2,0.4,0.2,1.4,1.3,7.3,2020,1737145,Minimum Salary
