Rk,Player,Link,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Salary,Signed Using
197,James Harden,hardeja01,SG,25,HOU,81,81,36.8,8,18.1,0.44,2.6,6.9,0.375,5.4,11.3,0.48,0.511,8.8,10.2,0.868,0.9,4.7,5.7,7,1.9,0.7,4,2.6,27.4,2015,14728844,Bird Rights
198,Maurice Harkless,harklma01,SF,21,ORL,45,4,15,1.4,3.5,0.399,0.2,1.2,0.179,1.2,2.3,0.52,0.43,0.5,0.9,0.537,0.8,1.5,2.4,0.6,0.7,0.2,0.6,1.5,3.5,2015,1887840,1st Round Pick
199,Devin Harris,harride01,PG,31,DAL,76,3,22.2,2.9,6.9,0.418,1.3,3.5,0.357,1.6,3.4,0.481,0.509,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1,0.2,1.1,1.9,8.8,2015,3878000,
200,Gary Harris,harriga01,SG,20,DEN,55,6,13.1,1.2,3.9,0.304,0.4,1.9,0.204,0.8,2.1,0.395,0.353,0.6,0.9,0.745,0.4,0.8,1.2,0.5,0.7,0.1,0.7,1.3,3.4,2015,1519200,1st Round Pick
201,Joe Harris,harrijo01,SG,23,CLE,51,1,9.7,0.9,2.4,0.4,0.6,1.6,0.369,0.3,0.7,0.472,0.529,0.2,0.3,0.6,0.1,0.7,0.8,0.5,0.1,0,0.5,1.2,2.7,2015,884879,
202,Tobias Harris,harrito02,SF,22,ORL,68,63,34.8,6.5,14,0.466,1.3,3.5,0.364,5.2,10.4,0.5,0.512,2.8,3.6,0.788,1.1,5.3,6.3,1.8,1,0.5,1.7,2,17.1,2015,2380594,1st Round Pick
203,Udonis Haslem,hasleud01,PF,34,MIA,62,25,16,1.7,3.9,0.448,0,0.2,0.2,1.7,3.7,0.459,0.452,0.7,1,0.703,1.1,3,4.2,0.7,0.3,0.2,0.7,1.8,4.2,2015,2732000,MLE
204,Spencer Hawes,hawessp01,PF,26,LAC,73,15,17.5,2.2,5.7,0.393,0.8,2.4,0.313,1.5,3.3,0.452,0.459,0.6,0.9,0.647,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4,5.8,2015,5305000,MLE
205,Chuck Hayes,hayesch01,C,31,TOR,29,0,8.8,0.8,1.6,0.478,0,0,,0.8,1.6,0.478,0.478,0.2,0.4,0.545,0.6,1.1,1.8,0.7,0.3,0.1,0.3,1.3,1.7,2015,5958750,Cap Space
206,Gordon Hayward,haywago01,SF,24,UTA,76,76,34.4,6.4,14.3,0.445,1.6,4.3,0.364,4.8,10,0.481,0.5,4.9,6.1,0.812,0.7,4.2,4.9,4.1,1.4,0.4,2.7,1.7,19.3,2015,14746000,Bird Rights
207,Brendan Haywood,haywobr01,C,35,CLE,22,1,5.4,0.6,1.4,0.467,0,0,,0.6,1.4,0.467,0.467,0.3,0.6,0.538,0.3,1,1.3,0.1,0.1,0.5,0.5,0.8,1.6,2015,2213688,Cap Space
208,Gerald Henderson,hendege02,SG,27,CHO,80,72,28.9,4.6,10.6,0.437,0.6,1.7,0.331,4.1,8.9,0.457,0.463,2.3,2.7,0.848,0.5,3,3.4,2.6,0.6,0.3,1.4,1.7,12.1,2015,6000000,Bird Rights
209,Xavier Henry,henryxa01,SF,23,LAL,9,0,9.6,0.3,1.4,0.231,0,0,,0.3,1.4,0.231,0.231,1.6,2.7,0.583,0.2,0.2,0.4,0.3,0.3,0,0.3,0.7,2.2,2015,1082000,
210,John Henson,hensojo01,C,24,MIL,67,11,18.3,2.9,5.2,0.566,0,0,,2.9,5.2,0.566,0.566,1.2,2,0.569,1.9,2.8,4.7,0.9,0.4,2,1.3,2.3,7,2015,1987320,1st Round Pick
211,Roy Hibbert,hibbero01,C,28,IND,76,76,25.3,4.2,9.3,0.446,0,0,0,4.2,9.3,0.448,0.446,2.2,2.7,0.824,2.1,5.1,7.1,1.1,0.2,1.6,1.4,2.8,10.6,2015,14898938,Bird Rights
212,J.J. Hickson,hicksjj01,C,26,DEN,73,8,19.3,3,6.3,0.475,0,0,0,3,6.3,0.477,0.475,1.6,2.8,0.577,2.1,4.1,6.2,0.8,0.5,0.5,1.3,1.9,7.6,2015,5381750,MLE
213,Nene,hilarne01,PF,32,WAS,67,58,25.3,4.6,9,0.511,0,0.1,0.2,4.6,8.9,0.513,0.512,1.8,3,0.604,1.3,3.9,5.1,1.8,1,0.3,1.9,2.7,11,2015,13000000,Bird Rights
214,George Hill,hillge01,PG,28,IND,43,36,29.5,5.9,12.4,0.477,1.6,4.5,0.358,4.3,8,0.544,0.541,2.6,3.3,0.79,0.6,3.6,4.2,5.1,1,0.3,1.6,2.6,16.1,2015,8000000,Bird Rights
215,Jordan Hill,hilljo01,C,27,LAL,70,57,26.8,5.1,11.1,0.459,0,0.2,0.273,5.1,10.9,0.462,0.461,1.8,2.4,0.738,2.5,5.5,7.9,1.5,0.5,0.7,1.5,2.3,12,2015,9000000,Cap Space
216,Solomon Hill,hillso01,SF,23,IND,82,78,29,3.1,7.7,0.396,0.8,2.5,0.327,2.2,5.2,0.43,0.45,1.9,2.4,0.824,0.9,3,3.8,2.2,0.8,0.2,1.4,2.2,8.9,2015,1302840,1st Round Pick
217,Kirk Hinrich,hinriki01,SG,34,CHI,66,22,24.4,2.2,5.8,0.373,0.9,2.5,0.345,1.3,3.2,0.394,0.449,0.5,0.8,0.7,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2,5.7,2015,2730000,Room Exception
218,Jrue Holiday,holidjr01,PG,24,NOP,40,37,32.6,6,13.4,0.446,1.3,3.4,0.378,4.7,10,0.469,0.493,1.6,1.9,0.855,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8,2015,9904495,Bird Rights
219,Justin Holiday,holidju01,SG,25,GSW,59,4,11.1,1.5,4,0.387,0.6,1.8,0.321,0.9,2.1,0.444,0.462,0.6,0.8,0.822,0.2,1,1.2,0.8,0.7,0.2,0.5,0.9,4.3,2015,816482,Minimum Salary
220,Ryan Hollins,holliry01,C,30,SAC,46,9,9.6,1.2,1.8,0.646,0,0,,1.2,1.8,0.646,0.646,0.7,1.2,0.574,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3,2015,1316809,Minimum Salary
221,Rodney Hood,hoodro01,SG,22,UTA,50,21,21.3,3.1,7.5,0.414,1.2,3.4,0.365,1.9,4.1,0.456,0.497,1.2,1.6,0.763,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4,8.7,2015,1290360,1st Round Pick
222,Al Horford,horfoal01,C,28,ATL,76,76,30.5,6.8,12.7,0.538,0.1,0.5,0.306,6.7,12.2,0.547,0.544,1.4,1.9,0.759,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2,2015,12000000,Bird Rights
223,Dwight Howard,howardw01,C,29,HOU,41,41,29.8,6.1,10.3,0.593,0,0,0.5,6.1,10.3,0.594,0.595,3.5,6.6,0.528,2.7,7.8,10.5,1.2,0.7,1.3,2.8,3.3,15.8,2015,21436271,Cap Space
224,Lester Hudson,hudsole01,SG,30,LAC,5,0,11.2,1.2,2.8,0.429,0.6,1.2,0.5,0.6,1.6,0.375,0.536,0.6,0.8,0.75,0.2,1.4,1.6,1,1.2,0.2,0.6,0.8,3.6,2015,55774,Minimum Salary
225,Robbie Hummel,hummero01,SF,25,MIN,45,4,16.5,1.8,3.8,0.459,0.4,1.1,0.314,1.4,2.7,0.521,0.506,0.5,0.6,0.828,0.7,2.3,3,0.6,0.4,0.2,0.4,1.9,4.4,2015,880000,
226,Kris Humphries,humphkr01,PF,29,WAS,64,17,21,3.3,7,0.473,0,0.1,0,3.3,6.9,0.481,0.473,1.4,1.8,0.744,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2,8,2015,4300000,Bird Rights
227,Serge Ibaka,ibakase01,PF,25,OKC,64,64,33.1,5.8,12.3,0.476,1.2,3.2,0.376,4.6,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3,14.3,2015,12350000,Bird Rights
228,Andre Iguodala,iguodan01,SF,31,GSW,77,0,26.9,3,6.4,0.466,1,2.8,0.349,2,3.7,0.553,0.54,0.9,1.5,0.596,0.6,2.8,3.3,3,1.2,0.3,1.1,1.3,7.8,2015,12289544,Bird Rights
229,Ersan Ilyasova,ilyaser01,PF,27,MIL,58,36,22.7,4.5,9.6,0.472,1.3,3.3,0.389,3.3,6.3,0.515,0.539,1.2,1.8,0.645,1.4,3.4,4.8,1,0.6,0.3,0.8,2.6,11.5,2015,7900000,Bird Rights
230,Joe Ingles,inglejo01,SF,27,UTA,79,32,21.2,1.9,4.5,0.415,0.9,2.6,0.356,0.9,1.9,0.493,0.517,0.4,0.5,0.75,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5,2015,507336,Minimum Salary
231,Kyrie Irving,irvinky01,PG,22,CLE,75,75,36.4,7.7,16.5,0.468,2.1,5,0.415,5.6,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7,2015,7070730,Early Bird Rights
232,Jarrett Jack,jackja01,PG,31,BRK,80,27,28,4.5,10.2,0.439,0.5,1.8,0.267,4,8.4,0.477,0.463,2.5,2.8,0.881,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12,2015,6300000,Cap Space
233,Reggie Jackson,jacksre01,PG,24,OKC,50,13,28,5,11.5,0.432,0.9,3.2,0.278,4.1,8.4,0.49,0.47,2,2.3,0.861,0.6,3.5,4,4.3,0.8,0.1,1.8,1.9,12.8,2015,2204370,1st Round Pick
233,Reggie Jackson,jacksre01,PG,24,DET,27,27,32.2,6.8,15.6,0.436,1,3.1,0.337,5.7,12.5,0.46,0.469,3,3.8,0.796,1,3.6,4.7,9.2,0.7,0.1,3.5,2.7,17.6,2015,2204370,1st Round Pick
234,Bernard James,jamesbe01,C,29,DAL,16,2,9.9,0.8,1.7,0.444,0,0,,0.8,1.7,0.444,0.444,1.3,1.4,0.87,1.1,1.3,2.4,0.3,0.1,0.9,0.4,1.1,2.8,2015,1152109,Minimum Salary
235,LeBron James,jamesle01,SF,30,CLE,69,69,36.1,9,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6,7.4,1.6,0.7,3.9,2,25.3,2015,20644400,Cap Space
236,Al Jefferson,jeffeal01,C,30,CHO,65,61,30.6,7.5,15.5,0.481,0,0.1,0.4,7.4,15.5,0.482,0.482,1.7,2.5,0.655,1.5,6.9,8.4,1.7,0.7,1.3,1,2.1,16.6,2015,13666667,Cap Space
237,Cory Jefferson,jeffeco01,PF,24,BRK,50,1,10.6,1.5,3.3,0.449,0,0.3,0.133,1.5,3,0.48,0.455,0.6,1.1,0.574,0.9,2,2.9,0.3,0.2,0.4,0.4,1.2,3.7,2015,507336,Minimum Salary
238,Richard Jefferson,jefferi01,SF,34,DAL,74,18,16.8,1.9,4.4,0.444,0.9,2.1,0.426,1.1,2.3,0.462,0.546,1.1,1.5,0.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8,2015,1448490,Minimum Salary
239,John Jenkins,jenkijo01,SG,23,ATL,24,3,12.4,2,4.1,0.495,0.9,2.2,0.404,1.2,2,0.596,0.601,0.7,0.8,0.842,0.1,1.5,1.6,0.5,0.4,0,0.3,0.6,5.6,2015,1312920,1st Round Pick
240,Brandon Jennings,jennibr01,PG,25,DET,41,41,28.6,5.3,13.2,0.401,1.9,5.1,0.36,3.5,8.1,0.428,0.471,2.9,3.5,0.839,0.5,2,2.5,6.6,1.1,0.1,2.2,1.6,15.4,2015,8000000,Bird Rights
241,Jonas Jerebko,jerebjo01,PF,27,DET,46,0,15.3,2,4.3,0.46,0.6,1.7,0.368,1.4,2.7,0.516,0.53,0.7,0.8,0.861,1,2.1,3.1,0.9,0.6,0.2,0.6,1.7,5.2,2015,4500000,Early Bird Rights
241,Jonas Jerebko,jerebjo01,PF,27,BOS,29,0,18.2,2.7,6.2,0.431,0.9,2.2,0.406,1.8,4,0.444,0.503,0.9,1,0.833,1.6,3.2,4.8,1,0.7,0.2,0.6,2,7.1,2015,4500000,Early Bird Rights
242,Grant Jerrett,jerregr01,PF,21,OKC,5,0,5,0.6,3.4,0.176,0.2,2.6,0.077,0.4,0.8,0.5,0.206,0,0,,0.2,0.6,0.8,0.2,0,0.4,0.4,1.4,1.4,2015,816481,Non Bird Rights
242,Grant Jerrett,jerregr01,PF,21,UTA,3,0,8.7,1.3,3,0.444,0,0.7,0,1.3,2.3,0.571,0.444,0.3,0.3,1,0.3,1.3,1.7,0.7,0.7,0,0.3,1.3,3,2015,816481,Non Bird Rights
243,Amir Johnson,johnsam01,PF,27,TOR,75,72,26.4,4,6.9,0.574,0.3,0.6,0.413,3.7,6.3,0.59,0.592,1.1,1.7,0.612,2.1,4,6.1,1.6,0.6,0.8,1.5,3,9.3,2015,7000000,Bird Rights
244,Chris Johnson,johnsch04,SF,24,PHI,9,2,20.8,2.1,6.7,0.317,1.1,4.3,0.256,1,2.3,0.429,0.4,0.7,0.9,0.75,0.3,2.6,2.9,0.3,1,0.6,1,2.1,6,2015,166897,Minimum Salary
244,Chris Johnson,johnsch04,SF,24,PHI,9,2,20.8,2.1,6.7,0.317,1.1,4.3,0.256,1,2.3,0.429,0.4,0.7,0.9,0.75,0.3,2.6,2.9,0.3,1,0.6,1,2.1,6,2015,107674,
244,Chris Johnson,johnsch04,SF,24,UTA,12,0,17.6,2.6,5.3,0.484,1.1,3.2,0.342,1.5,2.2,0.692,0.586,0.5,0.5,1,0.3,1.3,1.5,0.6,1,0,0.5,1.5,6.8,2015,166897,Minimum Salary
244,Chris Johnson,johnsch04,SF,24,MIL,8,0,16,1.5,3.8,0.4,0.6,2.3,0.278,0.9,1.5,0.583,0.483,0.3,0.3,1,0.3,1.1,1.4,0.6,0.6,0.3,0,0.9,3.9,2015,107674,
245,James Johnson,johnsja01,PF,27,TOR,70,17,19.6,3.4,5.8,0.589,0.2,0.7,0.216,3.2,5,0.643,0.603,1,1.5,0.657,0.9,2.8,3.7,1.4,0.8,1,1.1,2.2,7.9,2015,2500000,Cap Space
246,Joe Johnson,johnsjo02,SG,33,BRK,80,80,34.9,5.6,12.8,0.435,1.5,4.2,0.359,4.1,8.6,0.472,0.494,1.8,2.2,0.801,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4,2015,23180790,Bird Rights
247,Nick Johnson,johnsni01,SG,22,HOU,28,0,9.4,0.9,2.7,0.347,0.2,0.8,0.238,0.8,1.9,0.389,0.38,0.6,0.9,0.68,0.5,0.9,1.4,0.4,0.3,0.1,0.7,1.2,2.6,2015,507336,Cap Space
248,Tyler Johnson,johnsty01,SG,22,MIA,32,2,18.8,2.2,5.2,0.419,0.6,1.5,0.375,1.6,3.7,0.437,0.473,1,1.5,0.681,0.4,2.1,2.5,1.3,1,0.3,0.9,1.3,5.9,2015,507336,
249,Wesley Johnson,johnswe01,SF,27,LAL,76,59,29.5,3.8,9.1,0.414,1.2,3.4,0.351,2.6,5.7,0.451,0.48,1.2,1.5,0.804,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1,9.9,2015,981084,Minimum Salary
250,Dahntay Jones,jonesda02,SF,34,LAC,33,0,3.7,0.2,0.6,0.286,0,0.1,0,0.2,0.5,0.353,0.286,0.3,0.3,0.818,0,0.3,0.3,0.1,0.1,0,0,0.7,0.6,2015,387632,Minimum Salary
251,James Jones,jonesja02,SF,34,CLE,57,2,11.7,1.3,3.5,0.368,1.1,3.1,0.36,0.2,0.5,0.423,0.525,0.7,0.8,0.848,0.2,0.9,1.1,0.4,0.2,0.1,0.2,1.2,4.4,2015,1448490,Minimum Salary
252,Perry Jones,jonespe01,SF,23,OKC,43,13,14.7,1.7,4.3,0.397,0.3,1.4,0.233,1.4,2.9,0.476,0.435,0.6,0.9,0.649,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3,2015,1129200,1st Round Pick
253,Terrence Jones,joneste01,PF,23,HOU,33,24,26.9,4.8,9.1,0.528,0.4,1.1,0.351,4.4,7.9,0.553,0.55,1.7,2.8,0.606,2.4,4.3,6.7,1.1,0.5,1.8,1.1,2.4,11.7,2015,1618680,1st Round Pick
254,DeAndre Jordan,jordade01,C,26,LAC,82,82,34.4,4.6,6.5,0.71,0,0,0.25,4.6,6.5,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15,0.7,1,2.2,1.3,3,11.5,2015,11440124,Bird Rights
255,Jerome Jordan,jordaje01,C,28,BRK,44,0,8.7,1.1,2.1,0.532,0,0,,1.1,2.1,0.532,0.532,0.9,1,0.864,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1,2015,915243,Minimum Salary
256,Cory Joseph,josepco01,PG,23,SAS,79,14,18.3,2.6,5.2,0.504,0.2,0.6,0.364,2.4,4.6,0.52,0.523,1.3,1.8,0.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8,2015,2023261,1st Round Pick
257,Chris Kaman,kamanch01,C,32,POR,74,13,18.9,3.8,7.4,0.515,0,0,,3.8,7.4,0.515,0.515,1,1.4,0.706,2,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6,2015,4800000,MLE
258,Enes Kanter,kanteen01,C,22,UTA,49,48,27.1,5.8,11.9,0.491,0.3,0.8,0.317,5.6,11,0.505,0.503,1.9,2.4,0.788,3,4.8,7.8,0.5,0.5,0.3,1.9,2.3,13.8,2015,5694674,1st Round Pick
258,Enes Kanter,kanteen01,C,22,OKC,26,26,31.1,7.5,13.3,0.566,0.1,0.2,0.75,7.4,13.2,0.564,0.571,3.5,4.5,0.776,5,6,11,1.1,0.5,0.5,2,2.9,18.7,2015,5694674,1st Round Pick
259,Sergey Karasev,karasse01,SG,21,BRK,33,16,16.8,1.6,4.1,0.403,0.5,1.6,0.296,1.2,2.4,0.475,0.463,0.9,1.2,0.763,0.7,1.3,2,1.4,0.7,0,0.7,1.4,4.6,2015,1533840,1st Round Pick
260,Ryan Kelly,kellyry01,PF,23,LAL,52,34,23.7,2,5.9,0.337,0.9,2.6,0.336,1.1,3.4,0.337,0.409,1.5,1.8,0.832,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,6.4,2015,1650000,Room Exception
261,Michael Kidd-Gilchrist,kiddgmi01,SF,21,CHO,55,52,28.9,4.1,8.8,0.465,0,0,,4.1,8.8,0.465,0.465,2.7,3.9,0.701,2,5.6,7.6,1.4,0.5,0.7,1.1,2.1,10.9,2015,5016960,1st Round Pick
262,Sean Kilpatrick,kilpase01,SG,25,MIN,4,0,18,1.8,5,0.35,1,3.3,0.308,0.8,1.8,0.429,0.45,1,1,1,0.3,1.3,1.5,1,0.8,0,0.5,0.8,5.5,2015,29843,
263,Andrei Kirilenko,kirilan01,SF,33,BRK,7,0,5.1,0,0.7,0,0,0,,0,0.7,0,0,0.4,0.6,0.75,0.3,0.9,1.1,0.1,0.1,0,0.1,0.1,0.4,2015,3326235,
264,Alex Kirk,kirkal01,C,23,CLE,5,0,2.8,0.2,0.8,0.25,0,0,,0.2,0.8,0.25,0.25,0.4,0.4,1,0.2,0,0.2,0.2,0,0,0,0.2,0.8,2015,65000,
265,Brandon Knight,knighbr03,PG,23,MIL,52,52,32.5,6.2,14.3,0.435,2,4.9,0.409,4.2,9.4,0.448,0.505,3.3,3.7,0.881,0.5,3.8,4.3,5.4,1.6,0.2,3.2,1.8,17.8,2015,3553917,1st Round Pick
265,Brandon Knight,knighbr03,SG,23,PHO,11,9,31.5,4.6,13,0.357,1.9,6.1,0.313,2.7,6.9,0.395,0.43,2.2,2.6,0.828,0.2,1.9,2.1,4.5,0.5,0.1,2.1,1.9,13.4,2015,3553917,1st Round Pick
266,Kyle Korver,korveky01,SG,33,ATL,75,75,32.2,3.9,8,0.487,2.9,6,0.492,0.9,2,0.47,0.671,1.4,1.6,0.898,0.2,3.9,4.1,2.6,0.7,0.6,1.4,1.9,12.1,2015,6253521,Bird Rights
267,Kosta Koufos,koufoko01,C,25,MEM,81,3,16.6,2.2,4.4,0.508,0,0,,2.2,4.4,0.508,0.508,0.7,1,0.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2,2015,3000000,Bird Rights
268,Ognjen Kuzmic,kuzmiog01,C,24,GSW,16,0,4.5,0.5,0.8,0.667,0,0,,0.5,0.8,0.667,0.667,0.3,0.3,1,0.4,0.6,1.1,0.4,0.1,0.1,0.3,0.8,1.3,2015,816482,Minimum Salary
269,Jeremy Lamb,lambje01,SG,22,OKC,47,8,13.5,2.2,5.3,0.416,0.8,2.4,0.342,1.4,3,0.475,0.492,1,1.2,0.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3,2015,2202000,1st Round Pick
270,Carl Landry,landrca01,PF,31,SAC,70,15,17,2.7,5.3,0.515,0,0,,2.7,5.3,0.515,0.515,1.8,2.1,0.82,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,7.2,2015,6500000,Cap Space
271,Shane Larkin,larkish01,PG,22,NYK,76,22,24.5,2.5,5.7,0.433,0.5,1.5,0.302,2,4.2,0.481,0.473,0.8,1,0.782,0.4,1.9,2.3,3,1.2,0.1,1.1,2,6.2,2015,1606080,1st Round Pick
272,Joffrey Lauvergne,lauvejo01,C,23,DEN,24,1,11.2,1.5,3.7,0.404,0.1,0.7,0.188,1.4,3,0.452,0.421,0.8,1.2,0.643,1.1,2.1,3.2,0.5,0.3,0.4,0.9,1.8,3.9,2015,1790280,MLE
273,Zach LaVine,lavinza01,PG,19,MIN,77,40,24.7,3.7,8.8,0.422,0.7,2.2,0.341,3,6.6,0.449,0.465,1.9,2.3,0.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,10.1,2015,2055840,1st Round Pick
274,Ty Lawson,lawsoty01,PG,27,DEN,75,75,35.5,5.4,12.3,0.436,0.9,2.7,0.341,4.5,9.6,0.463,0.474,3.5,4.8,0.73,0.6,2.6,3.1,9.6,1.2,0.1,2.5,1.7,15.2,2015,11595506,Bird Rights
275,Ricky Ledo,ledori01,SG,22,DAL,5,0,2.2,0,1.2,0,0,0.6,0,0,0.6,0,0,0.2,0.4,0.5,0.2,0.2,0.4,0.2,0,0,0.4,0.2,0.2,2015,816482,
275,Ricky Ledo,ledori01,SG,22,NYK,12,0,19.4,2.7,7.5,0.356,0.8,2,0.417,1.8,5.5,0.333,0.411,1.3,1.7,0.75,1.3,1.6,2.8,1.5,0.5,0.1,2,1.7,7.4,2015,96056,Minimum Salary
276,Courtney Lee,leeco01,SG,29,MEM,77,74,30.6,3.7,8.4,0.448,1.2,2.9,0.402,2.6,5.4,0.473,0.518,1.4,1.7,0.86,0.3,2,2.3,2,1,0.2,1,1.7,10.1,2015,5450000,Bird Rights
277,David Lee,leeda02,PF,31,GSW,49,4,18.4,3.3,6.4,0.511,0,0,0,3.3,6.3,0.514,0.511,1.4,2.1,0.654,1.7,3.6,5.2,1.7,0.6,0.5,1,1.7,7.9,2015,15012000,Bird Rights
279,Alex Len,lenal01,C,21,PHO,69,44,22,2.6,5.1,0.507,0,0,0.333,2.6,5.1,0.509,0.508,1.1,1.5,0.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3,2015,3649920,1st Round Pick
280,Kawhi Leonard,leonaka01,SF,23,SAS,64,64,31.8,6.2,12.8,0.479,1,3,0.349,5.1,9.8,0.519,0.52,3.2,3.9,0.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2,16.5,2015,2894059,1st Round Pick
281,Meyers Leonard,leoname01,C,22,POR,55,7,15.4,2.3,4.5,0.51,0.9,2,0.42,1.4,2.4,0.586,0.606,0.5,0.6,0.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9,2015,2317920,1st Round Pick
282,Jon Leuer,leuerjo01,PF,25,MEM,63,6,13.1,1.9,4.3,0.443,0.1,0.5,0.241,1.8,3.9,0.467,0.456,0.6,0.9,0.627,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,4.5,2015,967500,Early Bird Rights
283,Damian Lillard,lillada01,PG,24,POR,82,82,35.7,7.2,16.6,0.434,2.4,7,0.343,4.8,9.6,0.5,0.506,4.2,4.9,0.864,0.6,4,4.6,6.2,1.2,0.3,2.7,2,21,2015,3340920,1st Round Pick
284,Jeremy Lin,linje01,PG,26,LAL,74,30,25.8,3.7,8.8,0.424,0.9,2.4,0.369,2.9,6.5,0.444,0.473,2.9,3.6,0.795,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,11.2,2015,8374646,Cap Space
285,Shaun Livingston,livinsh01,PG,29,GSW,78,2,18.8,2.5,5.1,0.5,0,0,0,2.5,5.1,0.503,0.5,0.8,1.2,0.714,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9,2015,5305000,MLE
286,Brook Lopez,lopezbr01,C,26,BRK,72,44,29.2,7,13.7,0.513,0,0.1,0.1,7,13.6,0.517,0.513,3.1,3.8,0.814,3,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2,2015,15719063,Bird Rights
287,Robin Lopez,lopezro01,C,26,POR,59,59,27.8,4,7.4,0.535,0,0,0,4,7.4,0.537,0.535,1.7,2.2,0.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6,2015,6124728,Bird Rights
288,Kevin Love,loveke01,PF,26,CLE,75,75,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.6,7.5,0.48,0.509,3.4,4.3,0.804,1.9,7.9,9.7,2.2,0.7,0.5,1.6,1.9,16.4,2015,15719062,Cap Space
289,Kyle Lowry,lowryky01,PG,28,TOR,70,70,34.5,6.1,14.9,0.412,1.9,5.6,0.338,4.3,9.3,0.457,0.476,3.6,4.5,0.808,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3,17.8,2015,12000000,Bird Rights
291,John Lucas III,lucasjo02,PG,32,DET,21,0,13,2,5,0.404,0.4,1.4,0.31,1.6,3.6,0.44,0.447,0.2,0.2,1,0.2,0.6,0.8,2.9,0.4,0,0.8,0.9,4.7,2015,123827,Minimum Salary
292,Shelvin Mack,macksh01,PG,24,ATL,55,0,15.1,2.1,5.3,0.401,0.7,2.3,0.315,1.4,3,0.467,0.469,0.5,0.6,0.806,0.1,1.3,1.4,2.8,0.5,0,0.9,0.6,5.4,2015,2433333,Cap Space
293,Ian Mahinmi,mahinia01,C,28,IND,61,6,18.8,1.9,3.5,0.552,0,0,,1.9,3.5,0.552,0.552,0.5,1.7,0.304,1.7,4.1,5.8,0.5,0.5,0.8,1,2.8,4.3,2015,4000000,Early Bird Rights
294,Devyn Marble,marblde01,SG,22,ORL,16,7,13,0.9,2.8,0.318,0.3,1.4,0.182,0.6,1.4,0.455,0.364,0.3,1,0.313,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,2.3,2015,884879,
295,Shawn Marion,mariosh01,SF,36,CLE,57,24,19.3,2.1,4.7,0.446,0.2,0.8,0.261,1.9,3.9,0.484,0.468,0.5,0.6,0.765,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1,4.8,2015,1448490,Minimum Salary
296,Kendall Marshall,marshke01,PG,23,MIL,28,3,14.9,1.6,3.6,0.455,0.6,1.6,0.391,1,2,0.509,0.545,0.3,0.3,0.889,0.1,0.9,1,3.1,0.8,0,1.3,0.9,4.2,2015,915243,
