Rk,Player,Link,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Salary,Signed Using
120,Stephen Curry,curryst01,PG,29,GSW,51,51,32,8.4,16.9,0.495,4.2,9.8,0.423,4.2,7.1,0.595,0.618,5.5,5.9,0.921,0.7,4.4,5.1,6.1,1.6,0.2,3,2.2,26.4,2018,34682550,Bird Rights
121,Troy Daniels,danietr01,SG,26,PHO,79,15,20.5,2.9,7.3,0.403,2.3,5.8,0.4,0.6,1.5,0.419,0.563,0.7,0.8,0.875,0.2,1.5,1.6,0.6,0.3,0.1,0.7,1.7,8.9,2018,3408520,Cap Space
122,Anthony Davis,davisan02,PF,24,NOP,75,75,36.4,10.4,19.5,0.534,0.7,2.2,0.34,9.7,17.3,0.558,0.552,6.6,8,0.828,2.5,8.6,11.1,2.3,1.5,2.6,2.2,2.1,28.1,2018,23775506,1st Round Pick
123,Deyonta Davis,davisde01,C,21,MEM,62,6,15.2,2.6,4.3,0.608,0,0,,2.6,4.3,0.608,0.608,0.6,0.9,0.667,1.2,2.8,4,0.6,0.2,0.6,0.5,2,5.8,2018,1312611,Cap Space
124,Ed Davis,davised01,C,28,POR,78,0,18.9,2.2,3.7,0.582,0,0,0,2.2,3.7,0.584,0.582,0.9,1.4,0.667,2.3,5,7.4,0.5,0.4,0.7,0.8,2.4,5.3,2018,6352531,Cap Space
125,Dewayne Dedmon,dedmode01,C,28,ATL,62,46,24.9,4,7.7,0.524,0.8,2.3,0.355,3.2,5.4,0.595,0.577,1.1,1.4,0.779,1.6,6.3,7.9,1.5,0.6,0.8,1.4,2.6,10,2018,6000000,Cap space
126,Sam Dekker,dekkesa01,PF,23,LAC,73,1,12.1,1.8,3.5,0.494,0.1,0.8,0.167,1.6,2.7,0.593,0.514,0.5,0.8,0.661,0.6,1.8,2.4,0.5,0.3,0.1,0.5,1,4.2,2018,1794600,1st Round pick
127,Malcolm Delaney,delanma01,PG,28,ATL,54,3,18.8,2,5.3,0.382,0.9,2.3,0.371,1.2,3,0.391,0.463,1.4,1.7,0.804,0.2,1.7,1.9,3,0.6,0.1,1.2,1.5,6.3,2018,2500000,Room Exception
128,Matthew Dellavedova,dellama01,PG,27,MIL,38,3,18.7,1.4,4,0.362,0.8,2.1,0.372,0.7,1.9,0.351,0.457,0.7,0.7,0.926,0.4,1.3,1.7,3.8,0.4,0,1.3,1.8,4.3,2018,9607500,Cap Space
130,DeMar DeRozan,derozde01,SG,28,TOR,80,80,33.9,8.1,17.7,0.456,1.1,3.6,0.31,7,14.1,0.494,0.488,5.8,7,0.825,0.7,3.2,3.9,5.2,1.1,0.3,2.2,1.9,23,2018,27739975,Cap Space
131,Cheick Diallo,diallch01,PF,21,NOP,52,0,11.2,2,3.4,0.58,0,0,,2,3.4,0.58,0.58,1,1.3,0.758,0.9,3.2,4.1,0.4,0.2,0.4,0.5,1.6,4.9,2018,1312611,Minimum Salary
132,Gorgui Dieng,dienggo01,C,28,MIN,79,0,16.9,2.4,4.9,0.479,0.2,0.8,0.311,2.1,4.1,0.511,0.504,1,1.3,0.775,1.3,3.2,4.6,0.9,0.6,0.5,0.7,1.9,5.9,2018,14112360,1st Round Pick
133,Spencer Dinwiddie,dinwisp01,PG,24,BRK,80,58,28.8,4.1,10.5,0.387,1.8,5.4,0.326,2.3,5.1,0.452,0.471,2.7,3.4,0.813,0.5,2.7,3.2,6.6,0.9,0.3,1.6,2.3,12.6,2018,1524305,Minimum Salary
134,Tyler Dorsey,dorsety01,SG,21,ATL,56,5,17.4,2.6,6.8,0.377,1.3,3.6,0.362,1.3,3.3,0.393,0.471,0.8,1.1,0.714,0.3,2,2.3,1.4,0.3,0.1,0.7,1.1,7.2,2018,815615,Minimum Salary
135,Damyean Dotson,dotsoda01,SG,23,NYK,44,2,10.8,1.6,3.7,0.447,0.5,1.5,0.324,1.1,2.1,0.538,0.516,0.4,0.5,0.696,0.2,1.7,1.9,0.7,0.3,0,0.4,0.8,4.1,2018,1100000,Minimum Salary
138,Goran Dragic,dragigo01,PG,31,MIA,75,75,31.7,6.5,14.3,0.45,1.5,4,0.37,5,10.3,0.481,0.502,2.9,3.6,0.801,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,17.3,2018,17000450,Bird Rights
140,Andre Drummond,drumman01,C,24,DET,78,78,33.7,6,11.3,0.529,0,0.1,0,6,11.2,0.536,0.529,3.1,5.1,0.605,5.1,10.9,16,3,1.5,1.6,2.6,3.2,15,2018,23775506,Cap Space
141,Jared Dudley,dudleja01,PF,32,PHO,48,0,14.3,1,2.5,0.393,0.6,1.7,0.363,0.4,0.9,0.452,0.512,0.6,0.7,0.771,0.2,1.8,2,1.6,0.5,0.2,0.6,1.8,3.2,2018,10000000,Cap Space
142,Kris Dunn,dunnkr01,PG,23,CHI,52,43,29.3,5.5,12.8,0.429,0.8,2.6,0.321,4.7,10.2,0.457,0.462,1.6,2.2,0.737,0.5,3.8,4.3,6,2,0.5,2.9,3.3,13.4,2018,4046760,1st Round pick
143,Kevin Durant,duranke01,SF,29,GSW,68,68,34.2,9.3,18,0.516,2.5,6.1,0.419,6.7,11.9,0.565,0.586,5.3,5.9,0.889,0.5,6.4,6.8,5.4,0.7,1.8,3,2,26.4,2018,25000000,Non-Bird Rights
145,Henry Ellenson,ellenhe01,PF,21,DET,38,0,8.7,1.4,3.8,0.363,0.5,1.6,0.333,0.9,2.3,0.384,0.432,0.7,0.8,0.862,0.3,1.9,2.1,0.5,0.1,0,0.5,0.6,4,2018,1780800,1st Round pick
146,Wayne Ellington,ellinwa01,SG,30,MIA,77,2,26.5,3.7,9.1,0.407,2.9,7.5,0.392,0.8,1.6,0.479,0.569,0.9,1,0.859,0.3,2.5,2.8,1,0.7,0.1,0.7,1.2,11.2,2018,6270000,Cap Space
147,Joel Embiid,embiijo01,C,23,PHI,63,63,30.3,8.1,16.8,0.483,1,3.4,0.308,7,13.4,0.527,0.514,5.7,7.4,0.769,2.3,8.7,11,3.2,0.6,1.8,3.7,3.3,22.9,2018,6100266,1st Round Pick
148,James Ennis,ennisja01,SF,27,MEM,45,14,23.4,2.4,4.9,0.486,0.7,1.9,0.357,1.7,3.1,0.565,0.554,1.4,1.6,0.877,1.2,2.3,3.5,1.1,0.7,0.3,0.8,1.8,6.9,2018,3028410,Room exception
148,James Ennis,ennisja01,SF,27,DET,27,8,20.4,2.7,6,0.457,0.8,2.6,0.304,2,3.4,0.57,0.522,1.2,1.6,0.767,0.7,1.7,2.5,0.8,0.6,0.2,0.7,2,7.5,2018,3028410,Room exception
149,Tyler Ennis,ennisty01,PG,23,LAL,54,11,12.6,1.7,4.1,0.42,0.3,1,0.25,1.5,3.1,0.476,0.451,0.4,0.5,0.759,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,4.1,2018,1524305,Minimum Salary
150,Jawun Evans,evansja01,PG,21,LAC,48,4,16.2,1.9,5.3,0.352,0.3,1.1,0.278,1.5,4.1,0.372,0.381,0.8,1,0.776,0.2,1.6,1.8,2.1,0.8,0.1,0.9,2,4.8,2018,815615,MLE
152,Tyreke Evans,evansty01,PG,28,MEM,52,32,30.9,7,15.6,0.452,2.2,5.5,0.399,4.8,10.1,0.482,0.523,3.2,4,0.785,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4,2018,3290000,Bi-annual Exception
153,Dante Exum,exumda01,PG,22,UTA,14,0,16.8,3,6.2,0.483,0.4,1.3,0.278,2.6,4.9,0.536,0.511,1.8,2.2,0.806,0.3,1.6,1.9,3.1,0.6,0.2,1.4,1.4,8.1,2018,4992385,1st Round Pick
154,Kenneth Faried,farieke01,PF,28,DEN,32,7,14.4,2.4,4.6,0.514,0,0,0,2.4,4.6,0.517,0.514,1.1,1.6,0.706,2.1,2.7,4.8,0.6,0.4,0.4,0.7,1.6,5.9,2018,12921348,1st Round Pick
155,Derrick Favors,favorde01,C,26,UTA,77,77,28,5.1,9.1,0.563,0.2,0.8,0.222,4.9,8.3,0.596,0.573,1.8,2.8,0.651,2.6,4.6,7.2,1.3,0.7,1.1,1.1,2.1,12.3,2018,12000000,1st Round Pick
156,Kay Felder,feldeka01,PG,22,CHI,14,0,9.6,1.4,4.7,0.303,0.3,1.3,0.222,1.1,3.4,0.333,0.333,0.8,0.9,0.917,0.1,0.9,1,1.4,0.2,0.1,1.1,0.8,3.9,2018,1312611,
157,Cristiano Felicio,feliccr01,C,25,CHI,55,16,17.8,2.3,3.9,0.591,0,0,0,2.3,3.9,0.596,0.591,1,1.5,0.667,1.5,2.7,4.2,1,0.3,0.2,1,1.9,5.6,2018,7843500,Cap space
158,Raymond Felton,feltora01,PG,33,OKC,82,2,16.6,2.7,6.7,0.406,1,2.8,0.352,1.7,3.9,0.444,0.479,0.4,0.5,0.818,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1,6.9,2018,2328652,Minimum Salary
159,Terrance Ferguson,fergute01,SG,19,OKC,61,12,12.5,1.1,2.8,0.414,0.7,2,0.333,0.5,0.8,0.612,0.533,0.1,0.2,0.9,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,3.1,2018,1785000,1st Round Pick
160,Yogi Ferrell,ferreyo01,SG,24,DAL,82,21,27.8,3.8,8.9,0.426,1.6,4.4,0.373,2.2,4.5,0.477,0.518,1,1.3,0.796,0.3,2.7,3,2.5,0.8,0.1,1,1.9,10.2,2018,1312611,Minimum Salary
161,Dorian Finney-Smith,finnedo01,PF,24,DAL,21,13,21.3,2.2,5.8,0.38,1,3.2,0.299,1.2,2.6,0.481,0.463,0.5,0.7,0.733,1,2.5,3.6,1.2,0.5,0.2,1,2,5.9,2018,1312611,Minimum Salary
162,Bryn Forbes,forbebr01,SG,24,SAS,80,12,19,2.6,6.2,0.421,1.1,2.9,0.39,1.5,3.4,0.446,0.51,0.6,0.9,0.667,0.2,1.2,1.4,1,0.4,0,0.5,1.4,6.9,2018,1312611,Minimum Salary
163,Evan Fournier,fournev01,SF,25,ORL,57,57,32.2,6.5,14.1,0.459,2.2,5.9,0.379,4.2,8.2,0.516,0.538,2.6,3,0.867,0.4,2.8,3.2,2.9,0.8,0.3,1.7,2.4,17.8,2018,17000000,Cap Space
164,De'Aaron Fox,foxde01,PG,20,SAC,73,60,27.8,4.5,10.9,0.412,0.6,2.1,0.307,3.8,8.8,0.436,0.441,1.9,2.7,0.723,0.5,2.3,2.8,4.4,1,0.3,2.4,2.2,11.6,2018,4609200,1st Round Pick
165,Tim Frazier,fraziti01,PG,27,WAS,59,11,14.2,1.2,2.9,0.395,0.3,0.9,0.304,0.9,2,0.44,0.445,0.4,0.5,0.767,0.3,1.6,1.9,3.3,0.8,0.1,1,1.6,3,2018,2000000,Room exception
166,Channing Frye,fryech01,C,34,CLE,44,1,12.4,1.9,3.8,0.497,0.7,2,0.333,1.2,1.8,0.684,0.586,0.3,0.3,0.933,0.2,2.3,2.5,0.6,0.4,0.3,0.4,1.2,4.8,2018,7420912,Cap Space
166,Channing Frye,fryech01,C,34,LAL,9,0,16.7,2.2,4.8,0.465,1,2.8,0.36,1.2,2,0.611,0.57,0.3,0.4,0.75,0.2,2.6,2.8,1.1,0.1,0.1,0.4,1.7,5.8,2018,7420912,Cap Space
167,Markelle Fultz,fultzma01,SG,19,PHI,14,0,18.1,3.2,7.9,0.405,0,0.1,0,3.2,7.9,0.409,0.405,0.7,1.5,0.476,0.8,2.3,3.1,3.8,0.9,0.3,1.2,1.6,7.1,2018,7026240,1st Round Pick
168,Danilo Gallinari,gallida01,SF,29,LAC,21,21,32,4.9,12.2,0.398,1.7,5.3,0.324,3.1,6.9,0.455,0.469,3.9,4.1,0.931,0.4,4.4,4.8,2,0.6,0.5,1.2,1.4,15.3,2018,20559599,Sign and Trade
169,Langston Galloway,gallola01,SG,26,DET,58,2,14.9,2.2,5.9,0.371,1.3,3.8,0.344,0.9,2.1,0.418,0.481,0.6,0.7,0.805,0.2,1.4,1.6,1,0.6,0.1,0.3,0.7,6.2,2018,6666667,MLE
170,Marc Gasol,gasolma01,C,33,MEM,73,73,33,5.9,14.2,0.42,1.5,4.4,0.341,4.5,9.8,0.456,0.473,3.8,4.6,0.834,1.1,7,8.1,4.2,0.7,1.4,2.7,2.5,17.2,2018,22642350,Bird Rights
171,Pau Gasol,gasolpa01,C,37,SAS,77,63,23.5,3.7,8.1,0.458,0.6,1.6,0.358,3.2,6.6,0.481,0.492,2.1,2.7,0.756,1.7,6.4,8,3.1,0.3,1,1.4,1.6,10.1,2018,16000000,
172,Rudy Gay,gayru01,PF,31,SAS,57,6,21.6,4.4,9.4,0.471,0.6,2.1,0.314,3.8,7.4,0.516,0.506,2,2.5,0.772,1.3,3.8,5.1,1.3,0.8,0.7,1.4,1.7,11.5,2018,8406000,MLE
173,Paul George,georgpa01,SF,27,OKC,79,79,36.6,7.3,17,0.43,3.1,7.7,0.401,4.2,9.3,0.454,0.521,4.3,5.2,0.822,0.9,4.7,5.7,3.3,2,0.5,2.7,2.9,21.9,2018,19508958,1st Round Pick
174,Marcus Georges-Hunt,georgma01,SG,23,MIN,42,0,5.3,0.5,1.1,0.438,0.1,0.4,0.267,0.4,0.8,0.515,0.479,0.3,0.5,0.619,0.2,0.2,0.4,0.2,0.1,0,0.1,0.8,1.4,2018,1312611,Minimum Salary
176,Taj Gibson,gibsota01,PF,32,MIN,82,82,33.2,5.2,9,0.577,0.1,0.4,0.2,5.1,8.6,0.595,0.581,1.7,2.3,0.768,2.4,4.8,7.1,1.2,0.8,0.7,1.1,2.7,12.2,2018,14000000,Cap space
177,Manu Ginobili,ginobma01,SG,40,SAS,65,0,20,3.1,7.1,0.434,1,3,0.333,2.1,4.2,0.506,0.503,1.7,2,0.84,0.3,1.9,2.2,2.5,0.7,0.2,1.6,1.9,8.9,2018,2500000,
178,Rudy Gobert,goberru01,C,25,UTA,56,56,32.4,4.9,7.9,0.622,0,0,,4.9,7.9,0.622,0.622,3.6,5.3,0.682,2.9,7.8,10.7,1.4,0.8,2.3,1.9,2.7,13.5,2018,21974719,1st Round Pick
179,Aaron Gordon,gordoaa01,PF,22,ORL,58,57,32.9,6.5,14.9,0.434,2,5.9,0.336,4.5,9,0.497,0.5,2.7,3.9,0.698,1.5,6.4,7.9,2.3,1,0.8,1.8,1.9,17.6,2018,5504420,1st Round Pick
180,Eric Gordon,gordoer01,SG,29,HOU,69,30,31.2,6,14.1,0.428,3.2,8.8,0.359,2.9,5.2,0.544,0.54,2.8,3.5,0.809,0.4,2.1,2.5,2.2,0.6,0.4,1.9,1.7,18,2018,12943020,Cap Space
181,Marcin Gortat,gortama01,C,33,WAS,82,82,25.3,3.5,6.8,0.518,0,0,,3.5,6.8,0.518,0.518,1.3,2,0.675,2.2,5.4,7.6,1.8,0.5,0.7,1.2,2.1,8.4,2018,12782609,Bird Rights
182,Treveon Graham,grahatr01,SG,24,CHO,63,2,16.7,1.5,3.5,0.434,0.6,1.5,0.412,0.9,2,0.452,0.525,0.7,0.9,0.695,0.7,1.3,1.9,0.9,0.5,0,0.4,1.7,4.3,2018,1312611,Minimum Salary
183,Jerami Grant,grantje01,PF,23,OKC,81,1,20.3,3,5.6,0.535,0.4,1.4,0.291,2.6,4.3,0.613,0.57,2,3,0.675,1.1,2.9,3.9,0.7,0.4,1,0.7,1.9,8.4,2018,1524305,Draft Pick
184,Jerian Grant,grantje02,PG,25,CHI,74,26,22.8,2.8,6.8,0.416,0.8,2.5,0.326,2,4.3,0.468,0.476,1.9,2.5,0.745,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8,8.4,2018,1713840,1st Round pick
185,Josh Gray,grayjo01,PG,24,PHO,5,0,17.2,2.2,8.2,0.268,0.6,2.6,0.231,1.6,5.6,0.286,0.305,1.4,2.2,0.636,0.4,1.6,2,2.4,1.6,0.4,1.4,1.6,6.4,2018,92160,
186,Danny Green,greenda02,SG,30,SAS,70,60,25.6,3.1,8,0.387,1.7,4.6,0.363,1.4,3.4,0.419,0.49,0.7,0.9,0.769,0.6,3,3.6,1.6,0.9,1.1,1.1,1.7,8.6,2018,10000000,Bird Rights
187,Draymond Green,greendr01,PF,27,GSW,70,70,32.7,4,8.8,0.454,1.1,3.7,0.301,2.9,5.2,0.562,0.516,1.9,2.5,0.775,1.1,6.6,7.6,7.3,1.4,1.3,2.9,2.6,11,2018,16400000,Bird Rights
188,Gerald Green,greenge01,SG,32,HOU,41,2,22.7,4.1,10.1,0.407,2.7,7.3,0.369,1.4,2.8,0.504,0.54,1.2,1.5,0.85,0.4,2.9,3.2,0.6,0.6,0.4,0.8,2.1,12.1,2018,947248,Minimum Salary
189,JaMychal Green,greenja01,PF,27,MEM,55,54,28,4.1,8.9,0.457,0.8,2.3,0.339,3.3,6.6,0.499,0.501,1.5,2,0.721,2.7,5.8,8.4,1.4,0.6,0.5,1.4,2.8,10.3,2018,8533333,Bird Rights
190,Jeff Green,greenje02,PF,31,CLE,78,13,23.4,3.8,7.9,0.477,0.7,2.2,0.312,3.1,5.7,0.54,0.52,2.6,3,0.868,0.8,2.4,3.2,1.3,0.5,0.4,1,1.9,10.8,2018,2116955,Minimum Salary
191,Blake Griffin,griffbl01,PF,28,LAC,33,33,34.5,7.7,17.5,0.441,1.9,5.7,0.342,5.8,11.8,0.488,0.497,5.2,6.6,0.785,1.4,6.5,7.9,5.4,0.9,0.3,3,2.4,22.6,2018,29512900,Bird Rights
191,Blake Griffin,griffbl01,PF,28,DET,25,25,33.2,7.2,16.7,0.433,1.9,5.4,0.348,5.4,11.3,0.473,0.489,3.5,4.4,0.784,1.1,5.6,6.6,6.2,0.4,0.4,2.6,2.4,19.8,2018,29512900,Bird Rights
193,Tim Hardaway Jr.,hardati02,SG,25,NYK,57,54,33.1,6.3,15,0.421,2.3,7.2,0.317,4,7.8,0.516,0.496,2.6,3.1,0.816,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5,2018,16500000,Cap space
194,James Harden,hardeja01,SG,28,HOU,72,72,35.4,9,20.1,0.449,3.7,10,0.367,5.4,10.1,0.531,0.541,8.7,10.1,0.858,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,30.4,2018,28299399,Bird Rights
195,Maurice Harkless,harklma01,SF,24,POR,59,36,21.4,2.5,5,0.495,0.8,2,0.415,1.7,3,0.547,0.577,0.7,1,0.712,0.8,2,2.7,0.9,0.8,0.7,0.7,1.7,6.5,2018,10162922,Cap Space
196,Montrezl Harrell,harremo01,C,24,LAC,76,3,17,4.6,7.2,0.635,0,0.1,0.143,4.6,7.1,0.641,0.636,1.8,2.9,0.626,1.4,2.7,4,1,0.5,0.7,0.9,1.9,11,2018,1471382,
197,Devin Harris,harride01,PG,34,DAL,44,1,18.3,2.7,6.5,0.415,1,2.8,0.352,1.7,3.6,0.465,0.493,2.1,2.5,0.83,0.2,1.7,1.9,1.9,0.8,0.2,1.1,2.3,8.5,2018,4402546,Cap Space
197,Devin Harris,harride01,PG,34,DEN,27,0,19.7,2.6,6.3,0.406,1.3,3.8,0.343,1.3,2.5,0.5,0.509,1.8,2.1,0.845,0.1,1.4,1.6,2.5,0.5,0.1,1,2,8.2,2018,4402546,Cap Space
198,Gary Harris,harriga01,SG,23,DEN,67,65,34.4,6.6,13.6,0.485,2.3,5.9,0.396,4.2,7.7,0.553,0.57,2,2.4,0.827,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,2018,2550055,1st Round Pick
199,Joe Harris,harrijo01,SG,26,BRK,78,14,25.3,3.9,8,0.491,1.9,4.6,0.419,2,3.4,0.589,0.612,1.1,1.3,0.827,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2,10.8,2018,1524305,Minimum Salary
200,Tobias Harris,harrito02,PF,25,DET,48,48,32.6,6.7,14.8,0.451,2.4,5.8,0.409,4.3,9,0.478,0.531,2.4,2.8,0.846,0.8,4.3,5.1,2,0.7,0.3,1.1,1.9,18.1,2018,16000000,Bird Rights
200,Tobias Harris,harrito02,PF,25,LAC,32,32,34.5,7.6,16,0.473,2.2,5.3,0.414,5.4,10.7,0.501,0.541,2,2.5,0.8,0.7,5.3,6,3.1,1.2,0.6,1.7,2.3,19.3,2018,16000000,Bird Rights
201,Aaron Harrison,harriaa01,SG,23,DAL,9,3,25.9,2.1,7.7,0.275,1,4.8,0.209,1.1,2.9,0.385,0.341,1.4,1.9,0.765,0.4,2.2,2.7,1.2,1,0.2,0.3,3,6.7,2018,83129,
202,Andrew Harrison,harrian01,PG,23,MEM,56,46,23.7,3.2,7.7,0.422,0.8,2.5,0.331,2.4,5.1,0.467,0.477,2.2,2.8,0.78,0.4,1.9,2.3,3.2,0.7,0.5,1.4,2.5,9.5,2018,1312611,Cap Space
203,Shaquille Harrison,harrish01,PG,24,PHO,23,2,16.7,2.6,5.4,0.476,0.3,1.1,0.231,2.3,4.3,0.541,0.5,1.2,1.7,0.737,0.4,2.3,2.7,2.4,1.1,0.3,1,1.8,6.6,2018,92160,
204,Josh Hart,hartjo01,SG,22,LAL,63,23,23.2,2.8,6,0.469,1.2,3.1,0.396,1.6,2.8,0.551,0.573,1,1.5,0.702,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9,2018,1394520,1st Round Pick
206,Nigel Hayes,hayesni01,SF,23,SAC,5,0,21,1.6,5.6,0.286,0.4,2.4,0.167,1.2,3.2,0.375,0.321,0,0.4,0,0.8,3.6,4.4,0.8,0.4,0.6,0.2,1.6,3.6,2018,92160,
206,Nigel Hayes,hayesni01,SF,23,SAC,5,0,21,1.6,5.6,0.286,0.4,2.4,0.167,1.2,3.2,0.375,0.321,0,0.4,0,0.8,3.6,4.4,0.8,0.4,0.6,0.2,1.6,3.6,2018,50000,
206,Nigel Hayes,hayesni01,SF,23,SAC,5,0,21,1.6,5.6,0.286,0.4,2.4,0.167,1.2,3.2,0.375,0.321,0,0.4,0,0.8,3.6,4.4,0.8,0.4,0.6,0.2,1.6,3.6,2018,46080,
210,John Henson,hensojo01,C,27,MIL,76,69,25.9,3.8,6.6,0.572,0,0.1,0.143,3.8,6.5,0.578,0.573,1.2,2.1,0.57,2,4.8,6.8,1.5,0.6,1.4,1.1,2.7,8.8,2018,11422536,1st Round Pick
211,Juan Hernangomez,hernaju01,PF,22,DEN,25,3,11.1,1.2,3,0.387,0.6,2,0.28,0.6,1,0.6,0.48,0.4,0.5,0.833,0.7,1.4,2.2,0.5,0.2,0.1,0.4,1,3.3,2018,2076840,1st Round pick
212,Willy Hernangomez,hernawi01,C,23,NYK,26,0,9,1.9,3.1,0.605,0,0.2,0.2,1.8,2.9,0.632,0.611,0.5,1.1,0.429,0.8,1.7,2.6,0.8,0.3,0.3,1,1.2,4.3,2018,1435750,Cap Space
212,Willy Hernangomez,hernawi01,C,23,CHO,22,1,11.9,1.9,3.8,0.506,0.2,0.3,0.571,1.7,3.5,0.5,0.53,2.1,2.8,0.758,1.8,3.5,5.3,0.5,0.5,0.4,0.4,1.5,6.1,2018,1435750,Cap Space
213,Mario Hezonja,hezonma01,SF,22,ORL,75,30,22.1,3.6,8.2,0.442,1.2,3.6,0.337,2.4,4.7,0.523,0.515,1.1,1.4,0.819,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8,9.6,2018,4078320,1st round pick
215,Buddy Hield,hieldbu01,SG,25,SAC,80,12,25.3,5.2,11.7,0.446,2.2,5.1,0.431,3,6.6,0.457,0.54,0.9,1,0.877,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,13.5,2018,3675480,1st Round pick
216,Nene,hilarne01,C,35,HOU,52,4,14.6,2.6,4.6,0.569,0,0,0,2.6,4.6,0.574,0.569,1.3,2.1,0.636,1,2.3,3.4,0.9,0.5,0.3,0.7,2.4,6.5,2018,3477600,Non-Bird Rights
217,George Hill,hillge01,PG,31,SAC,43,36,26.6,3.6,7.6,0.469,1.3,3,0.453,2.2,4.6,0.48,0.558,1.8,2.3,0.778,0.5,2.2,2.7,2.8,0.9,0.3,1.4,1.7,10.3,2018,20000000,Cap space
217,George Hill,hillge01,PG,31,CLE,24,24,27.9,3.5,7.8,0.444,1.1,3.2,0.351,2.3,4.6,0.509,0.516,1.4,1.7,0.805,0.8,1.8,2.7,2.8,0.9,0.6,1.2,2.2,9.4,2018,20000000,Cap space
218,Solomon Hill,hillso01,SF,26,NOP,12,1,15.6,0.9,3.4,0.268,0.3,1.8,0.19,0.6,1.7,0.35,0.317,0.3,0.5,0.5,0.8,2.3,3,1.8,0.6,0.1,0.8,1.8,2.4,2018,12236535,Cap Space
220,Jrue Holiday,holidjr01,SG,27,NOP,81,81,36.1,7.6,15.4,0.494,1.5,4.4,0.337,6.1,11,0.557,0.543,2.3,2.9,0.786,0.8,3.7,4.5,6,1.5,0.8,2.6,2.5,19,2018,25686667,Bird Rights
221,Justin Holiday,holidju01,SG,28,CHI,72,72,31.5,4,10.9,0.371,2.2,6.2,0.359,1.8,4.6,0.387,0.474,1.9,2.3,0.823,0.4,3.6,4,2.1,1.1,0.4,1.3,1.9,12.2,2018,4615385,MLE
223,Rondae Hollis-Jefferson,holliro01,SF,23,BRK,68,59,28.2,5,10.6,0.472,0.2,0.8,0.241,4.8,9.9,0.491,0.481,3.7,4.6,0.788,1.5,5.3,6.8,2.5,1,0.7,1.8,2.1,13.9,2018,1471382,1st Round pick
224,Richaun Holmes,holmeri01,C,24,PHI,48,2,15.5,2.8,5,0.56,0.1,0.6,0.129,2.7,4.4,0.624,0.568,0.8,1.2,0.661,1.2,3.2,4.4,1.3,0.4,0.6,0.5,2,6.5,2018,1471382,Cap Space
225,Rodney Hood,hoodro01,SG,25,UTA,39,12,27.8,6,14.2,0.424,2.6,6.7,0.389,3.4,7.4,0.455,0.516,2.2,2.5,0.876,0.4,2.5,2.8,1.7,0.8,0.2,1.6,1.6,16.8,2018,2386864,1st Round Pick
225,Rodney Hood,hoodro01,SG,25,CLE,21,11,25.3,4.2,9.5,0.442,1.2,3.4,0.352,3,6.1,0.492,0.505,1.2,1.5,0.813,0.4,2.2,2.6,1.4,0.7,0.2,0.3,2,10.8,2018,2386864,1st Round Pick
227,Al Horford,horfoal01,C,31,BOS,72,72,31.6,5.1,10.5,0.489,1.3,3.1,0.429,3.8,7.3,0.514,0.553,1.3,1.7,0.783,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,12.9,2018,27734405,Cap Space
229,Dwight Howard,howardw01,C,32,CHO,81,81,30.4,6.2,11.2,0.555,0,0.1,0.143,6.2,11.2,0.559,0.556,4.1,7.2,0.574,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,16.6,2018,23500000,Cap Space
230,Josh Huestis,huestjo01,PF,26,OKC,69,10,14.2,0.9,2.6,0.33,0.5,1.7,0.287,0.4,1,0.403,0.42,0.1,0.3,0.3,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.2,2.3,2018,1471382,
233,Serge Ibaka,ibakase01,PF,28,TOR,76,76,27.5,5,10.3,0.483,1.4,3.9,0.36,3.6,6.4,0.559,0.552,1.2,1.6,0.797,1,5.3,6.3,0.8,0.4,1.3,1.2,2.8,12.6,2018,20061729,Cap space
234,Andre Iguodala,iguodan01,SF,34,GSW,64,7,25.3,2.3,5,0.463,0.5,1.8,0.282,1.8,3.2,0.567,0.514,0.9,1.4,0.632,0.8,3.1,3.8,3.3,0.8,0.6,1,1.5,6,2018,14814815,Bird Rights
235,Ersan Ilyasova,ilyaser01,PF,30,ATL,46,40,25.5,4,8.7,0.459,1.3,3.7,0.359,2.7,5,0.532,0.535,1.6,2,0.8,1.6,3.8,5.5,1.1,1,0.4,0.9,2,10.9,2018,6000000,
